restaurant_id,restaurant_name,cuisine,price_range,delivery_time_min,distance_miles,rating,total_reviews,location,url
667,Hot Star Large Fried Chicken 豪大大鸡排（Quebec),"French, Chinese",$$,24,0.4,4.7,102,Montreal,https://www.doordash.com/store/2571552/?pickup=false
668,I am Pho Côte-Des-Neiges,"Pho, Vermicelli",$$,27,2.1,4.7,297,Montreal,https://www.doordash.com/store/1825838/?pickup=false
669,Bird Bar,"Brunch, Salads",$$,25,0.9,4.6,208,Montreal,https://www.doordash.com/store/714277/?pickup=false
670,Brotelli Pasta Bar,"Italian, Dessert",$$,19,0.4,4.7,52,Montreal,https://www.doordash.com/store/739810/?pickup=false
671,Restaurant Chillax,"Japanese, Poke",$$,23,0.8,4.7,202,Montreal,https://www.doordash.com/store/2223651/?pickup=false
672,Cafe et Crêpe,"Sandwiches, Creperies",$$,19,0.8,4.3,34,Montreal,https://www.doordash.com/store/758884/?pickup=false
673,Milton B,"Cafe, Breakfast",$$,24,0.8,4.4,312,Montreal,https://www.doordash.com/store/714545/?pickup=false
674,Ugo Pizzeria,"Cafe, Alcohol",$$,21,1.3,3.8,0,Montreal,https://www.doordash.com/store/1877434/?pickup=false
675,Yifang Fruit Tea Chinatown Montreal,"Chinese, Fruit Tea",$$,23,1.1,4,0,Montreal,https://www.doordash.com/store/2632396/?pickup=false
676,Columbus Café,"Cafe, Sandwiches",$$,19,0.2,4.5,15,Montreal,https://www.doordash.com/store/2455514/?pickup=false
677,Asoo restaurant,"Salads, Dessert",$$,19,0.2,4,0,Montreal,https://www.doordash.com/store/1853192/?pickup=false
678,Chez Maxim Oriental,"Chinese, Soup",$$,26,1.1,3.9,29,Montreal,https://www.doordash.com/store/714324/?pickup=false
679,Tipsy Cow,"Burgers, Wraps",$,27,0.8,4.4,116,Montreal,https://www.doordash.com/store/692062/?pickup=false
680,Resto Séoul,Korean,$$,28,1.7,4.6,109,Montreal,https://www.doordash.com/store/695724/?pickup=false
681,Tampopo,"Salads, Soup",$$,30,1.9,4.3,259,Montreal,https://www.doordash.com/store/629851/?pickup=false
682,Mr. Puffs,"Bakery, Cafe",$$,17,800,4.7,122,Montreal,https://www.doordash.com/store/23004245/?pickup=false
683,Kabiga Thé (St Catherine Ouest),"Bubble Tea, Milk Tea",$$,21,0.3,4.8,125,Montreal,https://www.doordash.com/store/1000684/?pickup=false
684,McGill pizza enr,"Italian, Pizza",$$,19,0.6,4.4,43,Montreal,https://www.doordash.com/store/995491/?pickup=false
685,Da Giovanni,"Italian, Pizza",$$,22,1.2,4.6,28,Montreal,https://www.doordash.com/store/1521619/?pickup=false
686,Fisshu,"Japanese, Sushi",$$,25,0.7,4.4,810,Montreal,https://www.doordash.com/store/1339295/?pickup=false
687,Station Berlin,"German, Poutineries",$,29,1.1,4.4,132,Montreal,https://www.doordash.com/store/720863/?pickup=false
688,Second Pizza,"Italian, Pizza",$$,21,0.8,4.4,0,Montreal,https://www.doordash.com/store/1606711/?pickup=false
689,La Baguette Farcie (Rue Saint-Louis),"Italian, Pizza",$$,26,0.7,4.4,304,Montreal,https://www.doordash.com/store/1169905/?pickup=false
690,RESTAURANT ARTIGIANI,"Italian, Pizza",$$,25,1.8,4.3,104,Montreal,https://www.doordash.com/store/630218/?pickup=false
691,Restaurant Copoli 2,"Italian, Pizza",$$,25,1.3,3.5,46,Montreal,https://www.doordash.com/store/680451/?pickup=false
692,Lakshana's Chettinad Indian Restaurant,"Indian, Curry",$$,24,0.4,4.2,156,Montreal,https://www.doordash.com/store/1692285/?pickup=false
693,Pizzeria Moretti,"Italian, Pizza",$$,21,0.6,3.6,0,Montreal,https://www.doordash.com/store/1749236/?pickup=false
694,Maynard,"Cafe, Sandwiches",$$,28,1.1,4.6,426,Montreal,https://www.doordash.com/store/1002894/?pickup=false
695,Flat Belly Deli Halal,"Hot Dogs, Deli",$$,19,0.07575757576,4,0,Montreal,https://www.doordash.com/store/23362147/?pickup=false
696,Saint-Houblon Quartier Latin,"Poutineries, Dessert",$$,29,1.4,4.2,38,Montreal,https://www.doordash.com/store/894282/?pickup=false
697,Couche-Tard,"Breakfast, Sandwiches",$$,14,700,4,28,Montreal,https://www.doordash.com/convenience/store/1343959/?pickup=false
698,Madina Supermaket,"Grocery, Convenience",$$,24,1.1,4.3,140,Montreal,https://www.doordash.com/convenience/store/1509154/?pickup=false
699,Cacao 70,"Cafe, Fondue",$$,26,0.8,4.5,68,Montreal,https://www.doordash.com/store/2837799/?pickup=false
700,Kafe Kafta,"Salads, Poutineries",$$,27,1.8,4.4,24,Montreal,https://www.doordash.com/store/970980/?pickup=false
701,Chatime Chinatown,"Bubble Tea, Milk Tea",$$,21,1.1,4.3,30,Montreal,https://www.doordash.com/store/1438218/?pickup=false
702,La Belle Et La Boeuf,"Burgers, Poutineries",$$,30,0.3,4.2,242,Montreal,https://www.doordash.com/store/640506/?pickup=false
703,Good Reason,"Burgers, Dessert",$$,24,1.2,4.6,205,Montreal,https://www.doordash.com/store/1635262/?pickup=false
704,Boom J`S Cuisine,"Jamaican, Chicken",$$,29,1.7,4.5,760,Montreal,https://www.doordash.com/store/708104/?pickup=false
705,Roasters Rotisseries & Bar,"Burgers, Bar and Grill",$$,30,0.7,4.3,88,Montreal,https://www.doordash.com/store/636014/?pickup=false
706,L'Academie (Crescent),"Seafood, Fries",$$,25,300,4.2,106,Montreal,https://www.doordash.com/store/718993/?pickup=false
707,Escondite Vieux Montréal,"Mexican, Tacos",$$,28,1.3,4.6,318,Montreal,https://www.doordash.com/store/957461/?pickup=false
708,Chez-Devi,"Indian, Vegetarian",$$,27,0.1325757576,4.3,453,Montreal,https://www.doordash.com/store/702934/?pickup=false
709,Royal Biryani Restaurant,"Indian, Curry",$$,21,0.2,3.9,54,Montreal,https://www.doordash.com/store/1172096/?pickup=false
710,Spicy Noodle Express,"Chinese, Chicken",$$,27,0.8,4.3,153,Montreal,https://www.doordash.com/store/1224775/?pickup=false
711,Rumi,"Middle Eastern, Dessert",$$,26,1.7,4.2,68,Montreal,https://www.doordash.com/store/629945/?pickup=false
712,Restaurant Shanghai Grill (Rue Sainte-Catherine O),"Chinese, Seafood",$$,25,0.8,4.3,47,Montreal,https://www.doordash.com/store/630107/?pickup=false
713,Lotus Plus - Centre des mets chinois à Montréal,"Fried Rice, Noodles",$$,30,2,4.5,510,Montreal,https://www.doordash.com/store/1213038/?pickup=false
714,Jardin Du Cerf,"Seafood, Noodles",$$,22,1.1,4.9,10,Montreal,https://www.doordash.com/store/1321774/?pickup=false
715,Chez anna,"Hearty, Salads",$$,28,1.3,4.8,52,Montreal,https://www.doordash.com/store/1333254/?pickup=false
716,Tim Hortons,"Canadian, Sandwiches",$$,17,0.2,3.7,69,Montreal,https://www.doordash.com/store/1042379/?pickup=false
717,Casina,"Italian, Sandwiches",$$,29,1.8,4.6,273,Montreal,https://www.doordash.com/store/1416719/?pickup=false
718,Sho-Dan,"Sushi, Japanese",$$,24,0.3,4.8,56,Montreal,https://www.doordash.com/store/630135/?pickup=false
719,La Belle Corée,"Korean, Bibimpap",$$,29,1.8,4.3,198,Montreal,https://www.doordash.com/store/1100639/?pickup=false
720,Venice,"Burgers, Poke",$$,27,1.2,4.7,222,Montreal,https://www.doordash.com/store/714874/?pickup=false
721,Make a Shake,"Dessert, Sweets",$$,23,0.8,4.2,31,Montreal,https://www.doordash.com/store/1659151/?pickup=false
722,Pizza City,"Pizza, Poutineries",$$,28,2.1,3.9,106,Montreal,https://www.doordash.com/store/708060/?pickup=false
723,Pub Lord William,"Sandwiches, Sweet Potato Fries",$$,26,1,4.6,34,Montreal,https://www.doordash.com/store/714662/?pickup=false
724,Restaurant les Traditions Mediterranean,"Mediterranean, Sandwiches",$$,25,0.2,4.6,138,Montreal,https://www.doordash.com/store/1334538/?pickup=false
725,Mai Xiang Yuan Dumpling,"Chinese, Dumplings",$$,26,0.4,4.6,113,Montreal,https://www.doordash.com/store/629842/?pickup=false
726,UNIBURGER,Burgers,$$,29,1.3,4.5,232,Montreal,https://www.doordash.com/store/1736951/?pickup=false
727,Bistro Thanjai,"Indian, Dessert",$$,25,0.3,4.3,670,Montreal,https://www.doordash.com/store/877467/?pickup=false
728,Nouilles Lacai 1966,"Vietnamese, Vermicelli",$$,25,1.1,4.6,118,Montreal,https://www.doordash.com/store/698668/?pickup=false
729,Green Gazoline Burger,"Milk Shakes, Bowls",$$,25,1.3,4.4,15,Montreal,https://www.doordash.com/store/23095005/?pickup=false
730,Resto Pho Cali,"Vietnamese, Soup",$$,21,1.4,4.5,73,Montreal,https://www.doordash.com/store/2401945/?pickup=false
731,Dagwoods,"Sandwiches, Salads",$$,29,2,4.6,82,Montreal,https://www.doordash.com/store/2605092/?pickup=false
732,Nagoya Sushi,"Japanese, Sushi",$$,26,0.7,4.5,53,Montreal,https://www.doordash.com/store/1009293/?pickup=false
733,Bello,"Italian, Dessert",$$,26,1.1,4.7,39,Montreal,https://www.doordash.com/store/630243/?pickup=false
734,Napoli Pizzeria,"Italian, Pizza",$$,26,1.4,4.3,180,Montreal,https://www.doordash.com/store/714574/?pickup=false
735,Pizza Bella,"Pizza, Chicken",$,24,0.2,4.1,97,Montreal,https://www.doordash.com/store/1171989/?pickup=false
736,Restaurant Chez Chen,"Chinese, Seafood",$$,29,0.2,4.6,42,Montreal,https://www.doordash.com/store/629710/?pickup=false
737,Le Poke Station,"Poke, Tempura",$$,23,1.1,4.8,218,Montreal,https://www.doordash.com/store/2382012/?pickup=false
738,Station Berlin,"German, Schnitzel",$$,28,1.5,4.3,150,Montreal,https://www.doordash.com/store/1509206/?pickup=false
739,Vargas Steakhouse,"Seafood, Salads",$$,29,0.6,4.4,110,Montreal,https://www.doordash.com/store/966204/?pickup=false
740,Sésame,"Vegetarian, Dumplings",$$,25,1,4.4,72,Montreal,https://www.doordash.com/store/1164014/?pickup=false
741,Paradise Biryani Pointe,"Indian, Appetizers",$$,21,0.3,4,880,Montreal,https://www.doordash.com/store/630018/?pickup=false
742,Olu Olu Poke,"Hawaiian, Poke",$$,28,1.4,4.6,34,Montreal,https://www.doordash.com/store/23004054/?pickup=false
743,Smile Restaurant,"Sandwiches, Chicken",$$,29,2.1,4.5,34,Montreal,https://www.doordash.com/store/714778/?pickup=false
744,Restaurant Krood,"French, Alcohol",$$,25,1.4,4.7,10,Montreal,https://www.doordash.com/store/2496906/?pickup=false
745,Oh Dumplings,"Chinese, Soup",$$,30,1.1,4.4,52,Montreal,https://www.doordash.com/store/748372/?pickup=false
746,Fang Chi,"Chinese, Seafood",$$,26,1.4,4.5,176,Montreal,https://www.doordash.com/store/1513417/?pickup=false
747,Sham,"Sandwiches, Salads",$$,29,2.2,4.8,234,Montreal,https://www.doordash.com/store/921742/?pickup=false
748,Sweet Girl,"Cookies, Sweets",$$,25,1.2,4.3,67,Montreal,https://www.doordash.com/store/1098057/?pickup=false
749,A&W Canada,"Canadian, Breakfast",$$,16,0.2,4.6,114,Montreal,https://www.doordash.com/store/1838326/?pickup=false
750,Restaurant Amir,"Falafel, Shawarma",$$,22,0.8,4,145,Montreal,https://www.doordash.com/store/638111/?pickup=false
751,Baguette Brochette,"Bowls, Salads",$$,28,1.3,4.7,17,Montreal,https://www.doordash.com/store/23160784/?pickup=false
752,Chic Choc Burger,"Burgers, Poutineries",$$,24,0.9,4.3,21,Montreal,https://www.doordash.com/store/1464571/?pickup=false
753,Coco fresh tea and juice,"Milk Tea, Fruit Tea",$$,23,1.1,4.6,18,Montreal,https://www.doordash.com/store/2561464/?pickup=false
754,St-Hubert,"French, Chicken",$$,27,0.8,4.2,820,Montreal,https://www.doordash.com/store/821025/?pickup=false
755,Golden Thali,"Tandoori, Lamb",$$,26,1.4,4.2,184,Montreal,https://www.doordash.com/store/1251244/?pickup=false
756,Yo Mama's Burgers,"Fries, Burgers",$$,28,0.8,4,32,Montreal,https://www.doordash.com/store/1212452/?pickup=false
757,Le 5 Mai Déjeuners Mexicains Et Plus,"Mexican, Tacos",$$,30,1.7,4.7,253,Montreal,https://www.doordash.com/store/2306876/?pickup=false
758,Pizza Dany,Pizza,$,23,0.2,4.2,55,Montreal,https://www.doordash.com/store/2252067/?pickup=false
759,Les Délices Sirar,"Moroccan, Dessert",$$,25,1.7,4.5,51,Montreal,https://www.doordash.com/store/1459305/?pickup=false
760,Tzatziki Brothers,"Salads, Baklava",$$,28,0.8,5,0,Montreal,https://www.doordash.com/store/23196648/?pickup=false
761,Palme,Caribbean,$$,30,2,4.7,132,Montreal,https://www.doordash.com/store/1019515/?pickup=false
762,Thé Perlé,"Breakfast, Fruit Tea",$$,30,1.6,5,0,Montreal,https://www.doordash.com/store/22966135/?pickup=false
763,Mango Bay Resto Bar,"Jamaican, Chicken",$$,22,0.3,4.7,82,Montreal,https://www.doordash.com/store/1645664/?pickup=false
764,Jade,"Chinese, Vegetarian",$$,27,1.1,4.3,131,Montreal,https://www.doordash.com/store/1608827/?pickup=false
765,Restaurant Fung Shing (Boul Saint-Laurent),"Chinese, Noodles",$$,24,1.1,4.6,80,Montreal,https://www.doordash.com/store/1065301/?pickup=false
766,Royal Sushi,"Japanese, Nigiri",$$,25,1.6,4.7,43,Montreal,https://www.doordash.com/store/1595647/?pickup=false
767,Phyllo Bar Melina's,"Coffee, Dessert",$$,28,2.1,4.9,88,Montreal,https://www.doordash.com/store/1788960/?pickup=false
768,Cantine Emilia,"Poutineries, Sandwiches",$$,28,1.1,4.3,35,Montreal,https://www.doordash.com/store/1070047/?pickup=false
769,The Dumpling Hut,Dumplings,$$,27,1.1,4.7,89,Montreal,https://www.doordash.com/store/714824/?pickup=false
770,Restaurant La Toile,"French, Pizza",$$,27,1.1,4.9,20,Montreal,https://www.doordash.com/store/2642822/?pickup=false
771,Vargas Sushi Bar,"Sushi Bars, Seafood",$$,24,0.6,4.2,0,Montreal,https://www.doordash.com/store/966233/?pickup=false
772,BABACOOL MTL,"Mediterranean, Salads",$$,24,1.1,5,0,Montreal,https://www.doordash.com/store/23308484/?pickup=false
773,My Canh,"Vermicelli, Soup",$$,25,1.1,4.5,72,Montreal,https://www.doordash.com/store/1015154/?pickup=false
774,Nouilles Dragon,Noodles,$$,26,0.9,,0,Montreal,https://www.doordash.com/store/23364817/?pickup=false
775,Restaurant Zaika,"Dessert, Biryani",$$,29,1.6,4.4,21,Montreal,https://www.doordash.com/store/629720/?pickup=false
776,Hero Certified Burgers,"Burgers, Family Meals",$$,22,0.0946969697,4.3,67,Montreal,https://www.doordash.com/store/1597465/?pickup=false
777,Le Gras Dur,"Poutineries, Dessert",$$,26,1.1,,0,Montreal,https://www.doordash.com/store/23216647/?pickup=false
778,Benny & Co.,"Beverages, French",$$,24,0.6,4.4,300,Montreal,https://www.doordash.com/store/1663985/?pickup=false
779,Szechwan et Nouilles,"Chinese, Chicken",$$,27,2.1,4.2,70,Montreal,https://www.doordash.com/store/1616447/?pickup=false
780,Laurier BBQ,"Chicken, Sandwiches",$$,27,2,4.6,13,Montreal,https://www.doordash.com/store/22929737/?pickup=false
781,Delicieux,"Noodles, Soup",$$,27,1.2,4.7,38,Montreal,https://www.doordash.com/store/1174285/?pickup=false
782,Basha,"Lebanese, Sandwiches",$$,17,0.4,3.5,11,Montreal,https://www.doordash.com/store/1267718/?pickup=false
783,POKE ICI,"Poke, Sashimi",$$,27,1.5,5,43,Montreal,https://www.doordash.com/store/2605309/?pickup=false
784,POKE FIJI,"Japanese, Poke",$$,29,1.8,4.6,91,Montreal,https://www.doordash.com/store/1322828/?pickup=false
785,Café - Pâtisserie - Traiteur le M,"Cafe, Dessert",$$,25,0.2,4.8,20,Montreal,https://www.doordash.com/store/1488658/?pickup=false
786,Toro Rosso,"Dinner, Italian",$$,26,1.9,4.3,39,Montreal,https://www.doordash.com/store/970881/?pickup=false
787,Slice & Soda,"Italian, Pizza",$$,29,1.1,4.5,100,Montreal,https://www.doordash.com/store/1749527/?pickup=false
788,P23 dumplings- The Point,"Chinese, Dumplings",$$,29,1.5,4.5,50,Montreal,https://www.doordash.com/store/2605803/?pickup=false
789,Teochew Foodie,"Deli, Chinese",$$,28,1.5,5,0,Montreal,https://www.doordash.com/store/23009056/?pickup=false
790,Rotisserie Mile End,"Chicken, Sandwiches",$$,30,2,4.5,76,Montreal,https://www.doordash.com/store/1526971/?pickup=false
791,Roi du taco express,"Mexican, Tortas",$$,28,2.1,4.5,12,Montreal,https://www.doordash.com/store/1670534/?pickup=false
792,Trattoria Trestevere,"Italian, Chicken",$$,26,0.2,4.1,0,Montreal,https://www.doordash.com/store/989852/?pickup=false
793,Restaurant Tivoli Bardo,"French, Pizza",$$,29,2,4.1,13,Montreal,https://www.doordash.com/store/2732511/?pickup=false
794,College Cafe,"Cafe, Sandwiches",$$,26,0.2,4.3,0,Montreal,https://www.doordash.com/store/1801782/?pickup=false
795,Marché Sushi Poke,"Nigiri, Sushi",$$,30,1.3,4.5,95,Montreal,https://www.doordash.com/store/1335801/?pickup=false
796,Jugo Juice,"Smoothies, Juice Bar",$$,18,0.2,4.9,12,Montreal,https://www.doordash.com/store/2554750/?pickup=false
797,Valentine,"Fast Food, Poutineries",$$,19,0.4,3.9,113,Montreal,https://www.doordash.com/store/1101949/?pickup=false
798,Bubble Tea Shop,"Bubble Tea, Juice Bar",$$,20,0.4,,0,Montreal,https://www.doordash.com/store/23153377/?pickup=false
799,Le Petit Vibe,"Filipino, Hawaiian",$$,28,1.1,4.8,0,Montreal,https://www.doordash.com/store/23351004/?pickup=false
800,La Scampia,"Italian, Coffee",$$,28,1.5,1,0,Montreal,https://www.doordash.com/store/1448771/?pickup=false
801,La Fabrique de Bagel Montreal,"Sandwiches, Pastries",$$,26,0.4,4.6,27,Montreal,https://www.doordash.com/store/1040319/?pickup=false
802,G.O.A.T. Grill,"Chicken, Sandwiches",$$,28,1.7,4.6,107,Montreal,https://www.doordash.com/store/1520490/?pickup=false
803,Poutine Lafleur (3665 Rue Wellington),"Fast Food, Poutineries",$$,30,2.3,4.3,46,Montreal,https://www.doordash.com/store/1154426/?pickup=false
804,Depanneur Snackzilla,"Candy, American",$$,30,2.3,4.6,15,Montreal,https://www.doordash.com/store/2274435/?pickup=false
805,Junior,"Filipino, Noodles",$$,28,1,4.7,97,Montreal,https://www.doordash.com/store/1215931/?pickup=false
806,La Morelia Restaurant,"Mexican, Tacos",$$,27,2,4.3,10,Montreal,https://www.doordash.com/store/1180196/?pickup=false
807,Le Gout Du Vietnam,"Vietnamese, Soup",$$,29,1.9,4.3,67,Montreal,https://www.doordash.com/store/714481/?pickup=false
808,"Eurovap - Munchies, Snacks & Sodas Exotiques","Popcorn, Chocolates",$$,27,2.2,4.7,23,Montreal,https://www.doordash.com/store/1872277/?pickup=false
809,Shushu Bar a Poke + Sushi,"Nigiri, Tempura",$$,28,2,4.7,11,Montreal,https://www.doordash.com/store/23128778/?pickup=false
810,Copper Branch,"Vegan, Coffee & Tea",$$,18,0.2,4.6,100,Montreal,https://www.doordash.com/store/1314864/?pickup=false
811,Sugar Marmalade,"Asian Fusion, Noodles",$$,29,1.1,3.8,19,Montreal,https://www.doordash.com/store/2608028/?pickup=false
812,La Marinara Express,"Salads, Dessert",$$,25,0.3,4.8,0,Montreal,https://www.doordash.com/store/1464608/?pickup=false
813,Restaurant Asha,"Indian, Chicken",$$,29,0.8,4,0,Montreal,https://www.doordash.com/store/990250/?pickup=false
814,Steak Frites,"Steakhouses, Burgers",$$,28,0.9,4.2,13,Montreal,https://www.doordash.com/store/2055114/?pickup=false
815,Lattuca Barbecue,"BBQ, Barbecue",$$,30,1.3,4.5,22,Montreal,https://www.doordash.com/store/629991/?pickup=false
816,Fiorella,"Italian, Fish",$$,27,0.3,3,0,Montreal,https://www.doordash.com/store/2704791/?pickup=false
817,Grillades Torino,"Mediterranean, Poutineries",$$,24,0.4,4.3,213,Montreal,https://www.doordash.com/store/1090872/?pickup=false
818,Second Cup,"Bakery, Espresso",$$,21,0.3,4.1,17,Montreal,https://www.doordash.com/store/2355632/?pickup=false
819,La Diperie,"Ice Cream, Cakes",$$,25,1,4.5,35,Montreal,https://www.doordash.com/store/2663415/?pickup=false
820,Hooters,"Chicken Tenders, Chicken Wings",$$,25,0.1515151515,3.6,271,Montreal,https://www.doordash.com/store/1090867/?pickup=false
821,Küto Comptoir à Tartares,"Alcohol, Seafood",$$,27,1.1,4.6,107,Montreal,https://www.doordash.com/store/937162/?pickup=false
822,The Cheesecake Factory Bakery at La Diperie,"Cheesecake, Cupcakes",$$,27,2,4.6,57,Montreal,https://www.doordash.com/store/1357336/?pickup=false
823,Van Houtte,"Pastries, Breakfast",$$,27,1.5,4.3,77,Montreal,https://www.doordash.com/store/1108398/?pickup=false
824,Rocky Mtn Chocolate,"Chocolate, Dessert",$$,24,0.5,4.7,19,Montreal,https://www.doordash.com/store/842736/?pickup=false
825,Wally's Crème Glacée Végane,"Vegan, Ice Cream",$$,25,1.2,5,0,Montreal,https://www.doordash.com/store/1723543/?pickup=false
826,Main Xiang Yuan,"Curry, Lamb",$$,21,0.2,,0,Montreal,https://www.doordash.com/store/23166210/?pickup=false
827,Chop Crazy Gare Centrale,"Healthy, Poke",$$,23,0.6,,0,Montreal,https://www.doordash.com/store/23214374/?pickup=false
828,Carre Confiseries (Peel St),"Candy Stores, Convenience",$$,22,0.3,5,0,Montreal,https://www.doordash.com/store/1065458/?pickup=false
829,Rhum Cafe,"Family Meals, Cafe",$,25,1.9,3.6,0,Montreal,https://www.doordash.com/store/1245459/?pickup=false
830,Le Vieux Dublin Pub & Restaurant,"Irish, Alcohol",$$,26,0.6,5,0,Montreal,https://www.doordash.com/store/748189/?pickup=false
831,Ting Xang Dumpling,"Chinese, Dumplings",$$,27,1.2,1,0,Montreal,https://www.doordash.com/store/896476/?pickup=false
832,Saké Grillades,"Japanese, Sushi",$$,28,1.8,3.3,12,Montreal,https://www.doordash.com/store/748341/?pickup=false
833,Chicha Restaurant,"Chinese, Japanese",$$,28,0.6,4,0,Montreal,https://www.doordash.com/store/2645063/?pickup=false
